date,closest_day_forecast,base_forecast: 1 day(s),base_forecast: 7 day(s),mean_forecast,MAPE_forecast,real_values
2017-12-06 20:00:00,0.32,0.366,0.44,0.40869148936170213,0.2878846201121051,0.265
2017-12-06 20:30:00,0.208,0.3229999999999999,0.451,0.4298723404255319,0.32483333274095133,0.398
2017-12-06 21:00:00,0.2515,0.3115,0.6645,0.411563829787234,0.2939375038352688,0.512
2017-12-06 21:30:00,0.1685,0.3225,0.504,0.335936170212766,0.2658437537215443,0.48
2017-12-06 22:00:00,0.1675,0.2855,0.4905,0.341936170212766,0.19528585999188927,0.6005
2017-12-06 22:30:00,0.12,0.108,0.1735,0.2183404255319149,0.17967857076484553,0.41
2017-12-06 23:00:00,0.134,0.1085,0.1735,0.20797872340425536,0.16464062372616847,0.5885
2017-12-06 23:30:00,0.0805,0.1145,0.093,0.17455319148936171,0.13731250111785637,0.2795
2017-12-07 00:00:00,0.1425,0.157,0.1275,0.1690104166666667,0.16399999284422237,0.197
2017-12-07 00:30:00,0.13,0.1205,0.1335,0.16317708333333333,0.1657499698918174,0.1365
2017-12-07 01:00:00,0.144,0.15,0.117,0.16152083333333334,0.12825000784887616,0.1435
2017-12-07 01:30:00,0.079,0.0655,0.1205,0.1570208333333333,0.15254166336615083,0.0835
2017-12-07 02:00:00,0.1,0.108,0.063,0.13997916666666663,0.12104999925021497,0.1155
2017-12-07 02:30:00,0.0725,0.051,0.0925,0.14189583333333333,0.11275000689059853,0.132
2017-12-07 03:00:00,0.143,0.1485,0.159,0.13857291666666666,0.12670828386012334,0.1375
2017-12-07 03:30:00,0.2655,0.098,0.158,0.15690625000000002,0.14653124895883973,0.1215
2017-12-07 04:00:00,0.1435,0.148,0.129,0.16284374999999998,0.13970833519763365,0.122
2017-12-07 04:30:00,0.112,0.1045,0.115,0.1636354166666667,0.1380384890661375,0.091
2017-12-07 05:00:00,0.1315,0.1565,0.1785,0.20677083333333332,0.15450000239138958,0.141
2017-12-07 05:30:00,0.1265,0.0805,0.101,0.22912500000000002,0.15054411757549627,0.114
2017-12-07 06:00:00,0.21,0.188,0.1935,0.39205208333333347,0.2003750020735852,0.2215
2017-12-07 06:30:00,0.3015,0.21,0.1835,0.35936458333333343,0.271083331592717,0.2725
2017-12-07 07:00:00,0.321,1.0265,0.8640000000000001,0.4998749999999999,0.26289285788493777,0.8525
2017-12-07 07:30:00,0.2125,0.4585,0.5735,0.3735833333333333,0.19075000118419658,0.41
2017-12-07 08:00:00,0.38,0.408,0.2635,0.40676041666666674,0.17885000320219885,0.1955
2017-12-07 08:30:00,1.3515,0.1545,0.211,0.4201874999999999,0.18489285766262692,0.3665
2017-12-07 09:00:00,0.4055,0.124,0.084,0.37262500000000015,0.1373000003486953,0.268
2017-12-07 09:30:00,0.365,0.085,0.1025,0.26830208333333333,0.11171428687630827,0.2555
2017-12-07 10:00:00,0.6729999999999999,0.1615,0.1115,0.29090625000000003,0.13438636478881033,0.383
2017-12-07 10:30:00,0.2125,0.1255,0.1365,0.2849895833333333,0.1235750007960224,0.1245
2017-12-07 11:00:00,0.351,0.143,0.125,0.2883020833333334,0.13850000073322105,0.099
2017-12-07 11:30:00,0.4395,0.1025,0.1525,0.30882291666666656,0.1184519267828343,0.0865
2017-12-07 12:00:00,0.184,0.221,0.145,0.23459375000000002,0.16790177683888635,0.2335
2017-12-07 12:30:00,0.144,0.1405,0.314,0.22702083333333337,0.16388461353315134,0.3535
2017-12-07 13:00:00,0.2985,0.6435,0.0905,0.23710416666666667,0.12220000248606859,0.13
2017-12-07 13:30:00,0.135,0.251,0.099,0.22114583333333337,0.17656521198193245,0.221
2017-12-07 14:00:00,0.1125,0.617,0.114,0.24736458333333336,0.1234666691562649,0.2615
2017-12-07 14:30:00,0.1205,0.112,0.1665,0.21884375,0.14894736923330762,0.326
2017-12-07 15:00:00,0.157,0.096,0.131,0.2534583333333333,0.1868035700778501,0.234
2017-12-07 15:30:00,0.292,0.099,0.1605,0.1943125,0.17228571361677117,0.152
2017-12-07 16:00:00,0.3115,0.2785,0.2885,0.2755104166666666,0.21681818140835665,0.209
2017-12-07 16:30:00,0.2095,0.5429999999999999,0.527,0.2351666666666666,0.18306818228240607,0.4265
2017-12-07 17:00:00,0.191,1.5495,0.9245,0.3301770833333333,0.1858000008494929,0.596
2017-12-07 17:30:00,0.233,1.0615,0.3685,0.4384791666666666,0.17497500285778705,1.4475
2017-12-07 18:00:00,0.3595,0.316,0.44,0.6342395833333333,0.30389285761417806,0.573
2017-12-07 18:30:00,0.3065,0.295,0.3865,0.5122604166666666,0.3866562028464452,0.34
2017-12-07 19:00:00,1.4725,0.2475,0.7170000000000001,0.51275,0.339937496041517,0.406
2017-12-07 19:30:00,1.0245,0.2585,1.915,0.44075,0.27242187709860743,0.441
2017-12-07 20:00:00,0.3415,0.265,0.456,0.38353124999999993,0.28328572224325327,0.3875
2017-12-07 20:30:00,0.4425,0.398,0.499,0.34565624999999994,0.2976249996328157,0.4915
2017-12-07 21:00:00,0.235,0.512,0.5005,0.4251145833333332,0.35262495668217275,0.1965
2017-12-07 21:30:00,0.2955,0.48,0.516,0.35631250000000003,0.24090625126862747,0.2145
2017-12-07 22:00:00,0.319,0.6005,0.5665,0.32734375,0.2540833215230339,0.3085
2017-12-07 22:30:00,0.1795,0.41,0.3229999999999999,0.30210416666666673,0.16253125229617982,0.389
2017-12-07 23:00:00,0.122,0.5885,0.364,0.2586875,0.18883332815487047,0.454
2017-12-07 23:30:00,0.1155,0.2795,0.328,0.21770833333333336,0.17137499671491488,0.369
2017-12-08 00:00:00,0.1265,0.197,0.1425,0.1867021276595745,0.1621309278905705,0.2725
2017-12-08 00:30:00,0.132,0.1365,0.121,0.16848936170212767,0.14989285679964368,0.1585
2017-12-08 01:00:00,0.1165,0.1435,0.07,0.15913829787234043,0.1129642888163315,0.1165
2017-12-08 01:30:00,0.103,0.0835,0.134,0.15434042553191493,0.12600000009897552,0.114
2017-12-08 02:00:00,0.059,0.1155,0.105,0.1618936170212766,0.1494166575570894,0.1485
2017-12-08 02:30:00,0.1115,0.132,0.1455,0.15436170212765954,0.13980555380971835,0.116
2017-12-08 03:00:00,0.1105,0.1375,0.087,0.15208510638297876,0.11384375542921042,0.1045
2017-12-08 03:30:00,0.151,0.1215,0.09,0.15424468085106383,0.11384378358441813,0.08
2017-12-08 04:00:00,0.1255,0.122,0.1,0.17001063829787236,0.14532142854898752,0.079
2017-12-08 04:30:00,0.1175,0.091,0.152,0.1476170212765957,0.1150000004902545,0.1135
2017-12-08 05:00:00,0.089,0.141,0.1735,0.17811702127659576,0.16624999928576692,0.1865
2017-12-08 05:30:00,0.109,0.114,0.1775,0.18940425531914895,0.13483333393762434,0.1395
2017-12-08 06:00:00,0.2415,0.2215,0.2345,0.33855319148936175,0.19419444998879534,0.1975
2017-12-08 06:30:00,0.228,0.2725,0.191,0.29569148936170214,0.25974999164721274,0.168
2017-12-08 07:00:00,0.493,0.8525,0.1655,0.443308510638298,0.21241666909364568,0.1195
2017-12-08 07:30:00,0.268,0.41,0.355,0.40700000000000003,0.1927968823173275,0.173
2017-12-08 08:00:00,0.2275,0.1955,0.9365,0.5275851063829788,0.21809375110827212,0.368
2017-12-08 08:30:00,0.349,0.3665,0.4015,0.5068404255319148,0.21450000187142954,0.418
2017-12-08 09:00:00,0.1695,0.268,0.158,0.40442553191489367,0.15275000242430303,0.3645
2017-12-08 09:30:00,0.6775,0.2555,0.433,0.3725212765957446,0.1949166676587789,1.7035
2017-12-08 10:00:00,0.9195,0.383,0.401,0.3656702127659575,0.16342857215949627,0.745
2017-12-08 10:30:00,0.28,0.1245,0.3695,0.2767127659574468,0.12013637512022649,0.347
2017-12-08 11:00:00,0.3935,0.099,0.3175,0.2562659574468085,0.12675000176280024,0.464
2017-12-08 11:30:00,0.684,0.0865,0.31,0.2871063829787234,0.14059615448365498,0.3815
2017-12-08 12:00:00,0.2075,0.2335,0.3295,0.29128723404255313,0.10483928621513383,0.531
2017-12-08 12:30:00,0.232,0.3535,1.4225,0.29304255319148936,0.14484090961624443,1.5565
2017-12-08 13:00:00,0.153,0.13,0.5605,0.22418085106382976,0.10959092256615614,0.459
2017-12-08 13:30:00,0.0745,0.221,0.423,0.2188829787234043,0.1184218809619498,0.4465
2017-12-08 14:00:00,0.0895,0.2615,0.336,0.2506489361702127,0.1543823520308616,0.387
2017-12-08 14:30:00,0.118,0.326,0.369,0.22986170212765952,0.11964473820395324,0.43
2017-12-08 15:00:00,0.1505,0.234,1.0465,0.21771276595744682,0.13378411521185074,0.2135
2017-12-08 15:30:00,0.145,0.152,0.7305,0.28909574468085103,0.18063461248903054,0.284
2017-12-08 16:00:00,0.2275,0.209,1.0055,0.32894680851063834,0.2063928589940253,0.147
2017-12-08 16:30:00,0.3375,0.4265,0.5095,0.28826595744680855,0.20191666728122656,0.1695
2017-12-08 17:00:00,0.252,0.596,0.989,0.40884042553191496,0.2554375010752534,0.211
2017-12-08 17:30:00,0.4235,1.4475,0.403,0.5503191489361702,0.22425000158698097,0.2205
2017-12-08 18:00:00,0.486,0.573,0.4455,0.5675744680851065,0.21445833599275674,0.215
2017-12-08 18:30:00,0.551,0.34,0.4595,0.46317021276595755,0.2545961651931098,0.191
2017-12-08 19:00:00,0.995,0.406,0.6665,0.4895425531914893,0.2294166716957469,0.409
2017-12-08 19:30:00,0.3325,0.441,0.9335,0.4367234042553191,0.21830000472945063,0.4865
2017-12-08 20:00:00,0.2695,0.3875,0.3095,0.37180851063829784,0.2947499987890546,0.2825
2017-12-08 20:30:00,0.318,0.4915,0.3095,0.3409361702127661,0.22901567807051393,0.5055
2017-12-08 21:00:00,0.282,0.1965,0.2695,0.34049999999999997,0.27675000312324194,0.612
2017-12-08 21:30:00,0.3085,0.2145,0.305,0.3409255319148936,0.22153125510346874,0.7
2017-12-08 22:00:00,0.4435,0.3085,0.272,0.35564893617021276,0.2912045379554513,0.4435
2017-12-08 22:30:00,0.185,0.389,0.2965,0.27825531914893614,0.1582222368948292,0.2055
2017-12-08 23:00:00,0.119,0.454,0.213,0.28750000000000003,0.20221153711902023,0.2675
2017-12-08 23:30:00,0.1285,0.369,0.1795,0.19897872340425532,0.14831250048321795,0.1435
2017-12-09 00:00:00,0.0825,0.2725,0.1125,0.19306250000000003,0.16706249863989855,0.192
2017-12-09 00:30:00,0.0815,0.1585,0.1255,0.17098958333333328,0.13453571520472254,0.129
2017-12-09 01:00:00,0.096,0.1165,0.103,0.17151041666666667,0.1473437518713193,0.1415
2017-12-09 01:30:00,0.1295,0.114,0.1165,0.15510416666666668,0.13634375084439354,0.0805
2017-12-09 02:00:00,0.0965,0.1485,0.113,0.15691666666666662,0.13362499685694787,0.0819999999999999
2017-12-09 02:30:00,0.156,0.116,0.1375,0.1455208333333334,0.11925000097505292,0.0875
2017-12-09 03:00:00,0.079,0.1045,0.108,0.14842708333333335,0.12175000146493231,0.1075
2017-12-09 03:30:00,0.107,0.08,0.1669999999999999,0.14696875000000004,0.1168750008619955,0.1335
2017-12-09 04:00:00,0.1085,0.079,0.104,0.15072916666666666,0.13689285714254906,0.1055
2017-12-09 04:30:00,0.1485,0.1135,0.1145,0.15286458333333328,0.13885000122751334,0.127
2017-12-09 05:00:00,0.1315,0.1865,0.0865,0.17279166666666665,0.1323500063417444,0.073
2017-12-09 05:30:00,0.147,0.1395,0.1535,0.18853124999999996,0.16042857269314129,0.097
2017-12-09 06:00:00,0.2375,0.1975,0.2165,0.24848958333333337,0.2051874999494408,0.178
2017-12-09 06:30:00,0.1915,0.168,0.3855,0.35446874999999994,0.2489062462103403,0.21
2017-12-09 07:00:00,0.361,0.1195,0.153,0.42054166666666676,0.22417499850266523,0.1945
2017-12-09 07:30:00,0.204,0.173,0.2645,0.3859479166666668,0.290442306076534,0.1975
2017-12-09 08:00:00,0.277,0.368,0.91,0.3861145833333335,0.286724996059699,0.351
2017-12-09 08:30:00,0.2335,0.418,0.4295,0.5161770833333333,0.20388889436822508,0.1975
2017-12-09 09:00:00,0.9305,0.3645,0.301,0.5196770833333333,0.21112500146847063,0.24
2017-12-09 09:30:00,0.266,1.7035,0.2825,0.5134166666666665,0.2457187510460625,0.604
2017-12-09 10:00:00,0.416,0.745,0.3229999999999999,0.4226666666666666,0.1937222232138454,0.8420000000000001
2017-12-09 10:30:00,0.895,0.347,0.346,0.4074791666666668,0.17610416754028596,0.221
2017-12-09 11:00:00,0.3455,0.464,0.333,0.4053124999999998,0.18470833419612354,0.176
2017-12-09 11:30:00,0.357,0.3815,0.3775,0.3993958333333334,0.1609285730625878,0.544
2017-12-09 12:00:00,0.25,0.531,0.1205,0.37095833333333345,0.1260625018459122,0.249
2017-12-09 12:30:00,0.2455,1.5565,0.1639999999999999,0.3698333333333334,0.16329687616948618,0.206
2017-12-09 13:00:00,0.2565,0.459,0.2735,0.2940625,0.23234999060426714,0.2365
2017-12-09 13:30:00,0.2295,0.4465,0.2265,0.28837499999999994,0.21988232913942862,0.279
2017-12-09 14:00:00,1.761,0.387,0.292,0.3557916666666667,0.1466666680711852,0.406
2017-12-09 14:30:00,0.8455,0.43,0.5355,0.29731250000000004,0.11423077234706687,0.4385
2017-12-09 15:00:00,0.4105,0.2135,0.399,0.34521874999999996,0.2319038336807784,0.327
2017-12-09 15:30:00,0.3355,0.284,0.4015,0.31167708333333327,0.15454548113525776,0.355
2017-12-09 16:00:00,0.3515,0.147,0.544,0.40731249999999997,0.19904545649111863,0.5670000000000001
2017-12-09 16:30:00,0.644,0.1695,0.385,0.3772291666666667,0.2718529373189913,0.6495
2017-12-09 17:00:00,0.7509999999999999,0.211,0.3025,0.43040625000000005,0.1951315969042064,0.6335
2017-12-09 17:30:00,0.2965,0.2205,0.3725,0.4237395833333333,0.2430769226890547,1.25
2017-12-09 18:00:00,0.284,0.215,1.0855,0.46890625,0.22314285783014137,1.4625
2017-12-09 18:30:00,0.326,0.191,1.1135,0.5444791666666668,0.2661500005399777,0.5195
2017-12-09 19:00:00,0.309,0.409,0.439,0.48422916666666665,0.2289772754753007,0.3145
2017-12-09 19:30:00,0.336,0.4865,0.4755,0.3891145833333333,0.2819375037478873,0.3605
2017-12-09 20:00:00,0.3355,0.2825,0.4495,0.37117708333333344,0.29190000166695945,0.366
2017-12-09 20:30:00,0.3575,0.5055,0.4955,0.34964583333333327,0.24147501018757367,0.3825
2017-12-09 21:00:00,0.3805,0.612,0.4615,0.35946875000000006,0.27117500274981726,0.3625
2017-12-09 21:30:00,0.3085,0.7,0.3785,0.36855208333333317,0.3133392805988789,0.3705
2017-12-09 22:00:00,0.277,0.4435,0.411,0.3848750000000001,0.2804999996562806,0.4605
2017-12-09 22:30:00,0.267,0.2055,0.179,0.30779166666666663,0.15596429791710356,0.2145
2017-12-09 23:00:00,0.2605,0.2675,0.19,0.26759374999999996,0.20644230668665112,0.147
2017-12-09 23:30:00,0.2975,0.1435,0.297,0.22680208333333332,0.1772499976373454,0.0755
2017-12-10 00:00:00,0.1515,0.192,0.267,0.19985714285714284,0.13948437686975496,0.1675
2017-12-10 00:30:00,0.0775,0.129,0.147,0.1689183673469388,0.12625000133550457,0.152
2017-12-10 01:00:00,0.101,0.1415,0.152,0.16345918367346934,0.15078570691045476,0.1335
2017-12-10 01:30:00,0.0685,0.0805,0.135,0.1622142857142857,0.1501923047917915,0.098
2017-12-10 02:00:00,0.1355,0.0819999999999999,0.13,0.16298979591836735,0.12108333574291583,0.076
2017-12-10 02:30:00,0.124,0.0875,0.0955,0.15994897959183677,0.1336666655573189,0.0845
2017-12-10 03:00:00,0.174,0.1075,0.085,0.14625510204081626,0.10941666680749866,0.068
2017-12-10 03:30:00,0.1535,0.1335,0.109,0.153234693877551,0.12735714245147514,0.138
2017-12-10 04:00:00,0.075,0.1055,0.127,0.1515408163265306,0.13961110634158985,0.1295
2017-12-10 04:30:00,0.083,0.127,0.1585,0.15447959183673468,0.13912500036938436,0.157
2017-12-10 05:00:00,0.1305,0.073,0.128,0.18190816326530604,0.13975000302029889,0.097
2017-12-10 05:30:00,0.146,0.097,0.204,0.17547959183673464,0.15612499969446839,0.1255
2017-12-10 06:00:00,0.2655,0.178,0.2525,0.21537755102040812,0.21754165409185197,0.1965
2017-12-10 06:30:00,0.2055,0.21,0.189,0.2250306122448979,0.184718750218894,0.24
2017-12-10 07:00:00,0.193,0.1945,0.3035,0.24367346938775505,0.2112343720057923,0.3895
2017-12-10 07:30:00,0.152,0.1975,0.2745,0.278938775510204,0.15760417712591143,0.257
2017-12-10 08:00:00,0.348,0.351,0.3565,0.3473163265306124,0.2284700000927323,0.253
2017-12-10 08:30:00,0.2,0.1975,0.725,0.47250000000000014,0.19242500056782036,0.6745
2017-12-10 09:00:00,0.7315,0.24,1.122,0.5749795918367347,0.23387500155378008,0.3229999999999999
2017-12-10 09:30:00,1.0685,0.604,0.289,0.5816326530612245,0.2387916678786996,0.2135
2017-12-10 10:00:00,0.8740000000000001,0.8420000000000001,0.2485,0.5916020408163266,0.2420937689918184,0.2885
2017-12-10 10:30:00,0.589,0.221,0.225,0.45541836734693886,0.19735000140383394,0.2985
2017-12-10 11:00:00,0.256,0.176,0.1825,0.41863265306122455,0.17284091069697055,0.1545
2017-12-10 11:30:00,0.1225,0.544,0.124,0.33312244897959176,0.1477500013759389,0.201
2017-12-10 12:00:00,0.172,0.249,0.293,0.3100612244897959,0.13681818623594488,0.1435
2017-12-10 12:30:00,0.144,0.206,0.4005,0.35122448979591836,0.13658333946587858,0.2405
2017-12-10 13:00:00,0.1635,0.2365,0.339,0.34341836734693865,0.15492857261194984,0.2695
2017-12-10 13:30:00,0.109,0.279,0.5405,0.38576530612244914,0.16985000438924133,0.2875
2017-12-10 14:00:00,0.1255,0.406,0.4105,0.35955102040816334,0.2237968704253636,0.317
2017-12-10 14:30:00,0.115,0.4385,0.3705,0.37841836734693896,0.1801111143023721,0.327
2017-12-10 15:00:00,0.1675,0.327,0.4095,0.40800000000000003,0.25429998387298985,1.018
2017-12-10 15:30:00,0.147,0.355,0.4635,0.32372448979591834,0.15352501340411992,0.8355
2017-12-10 16:00:00,0.2685,0.5670000000000001,0.534,0.39765306122448996,0.17783333730156048,0.9485
2017-12-10 16:30:00,0.2275,0.6495,0.7555,0.5019081632653061,0.23258333444411122,1.0535
2017-12-10 17:00:00,0.4845,0.6335,0.9935,0.5496530612244899,0.22411111372316042,0.412
2017-12-10 17:30:00,1.148,1.25,1.7845,0.6489999999999999,0.2911500014459636,0.882
2017-12-10 18:00:00,1.3605,1.4625,1.1005,0.6386734693877554,0.2657000011729066,1.3275
2017-12-10 18:30:00,1.2365,0.5195,0.5760000000000001,0.5509387755102041,0.23914288372184442,0.3425
2017-12-10 19:00:00,1.1145,0.3145,0.7809999999999999,0.5149795918367347,0.2821250011336267,0.3735
2017-12-10 19:30:00,0.634,0.3605,0.5475,0.4814591836734692,0.2779687540950637,0.343
2017-12-10 20:00:00,0.444,0.366,0.8165,0.440591836734694,0.3421363607273616,0.505
2017-12-10 20:30:00,0.33,0.3825,0.53,0.4247755102040816,0.30868722292080797,0.7809999999999999
2017-12-10 21:00:00,0.4015,0.3625,0.5005,0.39801020408163273,0.32746427573686054,0.4920000000000001
2017-12-10 21:30:00,0.3725,0.3705,0.344,0.42240816326530606,0.19645000239394847,0.64
2017-12-10 22:00:00,0.3145,0.4605,0.416,0.3423367346938776,0.2720937429090802,0.354
2017-12-10 22:30:00,0.362,0.2145,0.2135,0.25069387755102035,0.1961874993919509,0.1625
2017-12-10 23:00:00,0.117,0.147,0.139,0.19055102040816316,0.15137500326651318,0.154
2017-12-10 23:30:00,0.1215,0.0755,0.0935,0.17534693877551027,0.14446052618168254,0.1245
2017-12-11 00:00:00,0.069,0.1675,0.1395,0.1598139534883721,0.14593181414999828,0.1365
2017-12-11 00:30:00,0.1315,0.152,0.1255,0.155953488372093,0.13649999974673963,0.111
2017-12-11 01:00:00,0.116,0.1335,0.1745,0.1513953488372093,0.1366875001768781,0.108
2017-12-11 01:30:00,0.128,0.098,0.1275,0.15134883720930234,0.13743750020893156,0.1105
2017-12-11 02:00:00,0.0865,0.076,0.1245,0.1330813953488372,0.12295833241519614,0.081
2017-12-11 02:30:00,0.1705,0.0845,0.0875,0.14090697674418606,0.14033333139456064,0.1325
2017-12-11 03:00:00,0.102,0.068,0.107,0.13575581395348837,0.11830000062695173,0.108
2017-12-11 03:30:00,0.1375,0.138,0.1385,0.14413953488372092,0.13008333448097417,0.138
2017-12-11 04:00:00,0.0895,0.1295,0.1425,0.14922093023255814,0.11050000235119568,0.0715
2017-12-11 04:30:00,0.1435,0.157,0.1485,0.14919767441860465,0.13912500040710948,0.1115
2017-12-11 05:00:00,0.104,0.097,0.192,0.17940697674418604,0.1612916699064825,0.0885
2017-12-11 05:30:00,0.168,0.1255,0.1155,0.1818720930232558,0.1662499925429904,0.157
2017-12-11 06:00:00,0.1865,0.1965,0.2215,0.4703837209302326,0.2410555569044231,0.1975
2017-12-11 06:30:00,0.238,0.24,0.2245,0.36347674418604653,0.28734374629229786,0.2155
2017-12-11 07:00:00,0.545,0.3895,0.4715,0.5265581395348838,0.3102000005567101,0.9495
2017-12-11 07:30:00,0.4415,0.257,0.2245,0.36393023255813955,0.1531944453480099,0.502
2017-12-11 08:00:00,0.271,0.253,0.329,0.30253488372093024,0.20758331297999946,0.198
2017-12-11 08:30:00,0.1695,0.6745,1.768,0.24562790697674416,0.1642635131515212,0.1675
2017-12-11 09:00:00,0.1335,0.3229999999999999,0.3825,0.19460465116279066,0.12425961747312901,0.0575
2017-12-11 09:30:00,0.1545,0.2135,0.17,0.16411627906976745,0.11930000158655515,0.1545
2017-12-11 10:00:00,0.1525,0.2885,0.37,0.1594186046511628,0.1535357109190749,0.0975
2017-12-11 10:30:00,0.156,0.2985,0.3005,0.1612093023255814,0.13878845950717505,0.1585
2017-12-11 11:00:00,0.1355,0.1545,0.3385,0.2171976744186046,0.10204166770567374,0.1145
2017-12-11 11:30:00,0.115,0.201,0.2895,0.2005,0.10791667002106045,0.122
2017-12-11 12:00:00,0.197,0.1435,0.1105,0.2062325581395349,0.1722499994863805,0.1315
2017-12-11 12:30:00,0.143,0.2405,0.0835,0.1650232558139535,0.14312068976536718,0.5720000000000001
2017-12-11 13:00:00,0.159,0.2695,0.092,0.16370930232558137,0.1231710528013636,0.1369999999999999
2017-12-11 13:30:00,0.148,0.2875,0.1245,0.1492558139534884,0.12092500114593449,0.2045
2017-12-11 14:00:00,0.1315,0.317,0.127,0.15167441860465117,0.12669999988817948,0.1765
2017-12-11 14:30:00,0.1175,0.327,0.149,0.15154651162790694,0.11821052778259249,0.1285
2017-12-11 15:00:00,0.112,1.018,0.118,0.1837558139534884,0.1085104201610263,0.071
2017-12-11 15:30:00,0.154,0.8355,0.1145,0.19543023255813952,0.1591250001542098,0.098
2017-12-11 16:00:00,0.2635,0.9485,0.165,0.2692209302325581,0.20532810295193252,0.1905
2017-12-11 16:30:00,0.281,1.0535,0.184,0.2921279069767442,0.21883333124434748,0.438
2017-12-11 17:00:00,0.6085,0.412,0.1975,0.37812790697674425,0.18353571486237938,0.4425
2017-12-11 17:30:00,0.387,0.882,0.306,0.5688604651162791,0.2895625015279943,0.3435
2017-12-11 18:00:00,0.447,1.3275,0.8809999999999999,0.6254651162790698,0.3509375015589994,0.8855
2017-12-11 18:30:00,1.3945,0.3425,1.351,0.5309767441860466,0.29220833873372143,1.3395
2017-12-11 19:00:00,0.635,0.3735,0.385,0.4460232558139535,0.31652272807525306,0.3315
2017-12-11 19:30:00,0.53,0.343,0.365,0.3730581395348837,0.3120714297502045,0.3375
2017-12-11 20:00:00,0.86,0.505,0.2375,0.4140348837209303,0.26421875751256896,0.364
2017-12-11 20:30:00,0.9725,0.7809999999999999,0.412,0.44453488372093014,0.26606818472268007,0.345
2017-12-11 21:00:00,0.356,0.4920000000000001,0.314,0.414953488372093,0.2989200259142751,0.5045
2017-12-11 21:30:00,0.447,0.64,0.318,0.3419651162790697,0.2013611150073473,0.341
2017-12-11 22:00:00,0.414,0.354,0.3985,0.3030697674418605,0.1827500094554111,0.3625
2017-12-11 22:30:00,0.282,0.1625,0.143,0.2307093023255814,0.14866666768748457,0.2355
2017-12-11 23:00:00,0.217,0.154,0.097,0.19940697674418606,0.15972058708803377,0.194
2017-12-11 23:30:00,0.209,0.1245,0.0775,0.15317441860465114,0.12140000119801563,0.138
2017-12-12 00:00:00,0.207,0.1365,0.133,0.16044680851063833,0.1262000027927064,0.1355
2017-12-12 00:30:00,0.2035,0.111,0.1145,0.1580744680851064,0.11975000203425377,0.076
2017-12-12 01:00:00,0.2095,0.108,0.1485,0.15413829787234043,0.129937501228961,0.1135
2017-12-12 01:30:00,0.1895,0.1105,0.0995,0.14206382978723406,0.13510714087675516,0.12
2017-12-12 02:00:00,0.1385,0.081,0.1115,0.13953191489361702,0.11460714492272547,0.151
2017-12-12 02:30:00,0.2125,0.1325,0.0505,0.14147872340425532,0.12284374935330138,0.1689999999999999
2017-12-12 03:00:00,0.2,0.108,0.106,0.14461702127659573,0.13620833076335498,0.143
2017-12-12 03:30:00,0.195,0.138,0.0905,0.14820212765957447,0.120874999670321,0.1305
2017-12-12 04:00:00,0.16,0.0715,0.144,0.16896808510638298,0.14269444459272598,0.094
2017-12-12 04:30:00,0.194,0.1115,0.1115,0.15072340425531916,0.11487500289201026,0.134
2017-12-12 05:00:00,0.2145,0.0885,0.1915,0.19056382978723405,0.17956818077695524,0.143
2017-12-12 05:30:00,0.1835,0.157,0.072,0.18852127659574464,0.1694999975767399,0.17
2017-12-12 06:00:00,0.2735,0.1975,0.192,0.4633297872340426,0.2279000014989555,0.236
2017-12-12 06:30:00,0.2945,0.2155,0.3229999999999999,0.3933191489361702,0.18865403651525606,0.218
2017-12-12 07:00:00,1.134,0.9495,1.0595,0.5454468085106383,0.28715000174400085,0.4225
2017-12-12 07:30:00,0.466,0.502,0.68,0.4001170212765957,0.16901785954635604,1.3455
2017-12-12 08:00:00,0.246,0.198,0.441,0.3398191489361702,0.12381818419574797,0.941
2017-12-12 08:30:00,0.192,0.1675,0.2185,0.3273191489361702,0.14923684243894356,0.551
2017-12-12 09:00:00,0.136,0.0575,0.197,0.20922340425531913,0.11790625652955675,1.034
2017-12-12 09:30:00,0.1715,0.1545,0.1475,0.2124255319148936,0.1492499991549255,0.442
2017-12-12 10:00:00,0.138,0.0975,0.212,0.18641489361702127,0.1512708285198658,0.439
2017-12-12 10:30:00,0.156,0.1585,0.185,0.1798936170212766,0.11832145703346116,0.2505
2017-12-12 11:00:00,0.0975,0.1145,0.235,0.20862765957446805,0.09216668652347687,0.973
2017-12-12 11:30:00,0.1315,0.122,0.1835,0.22022340425531917,0.15468749878052626,0.4135
2017-12-12 12:00:00,0.1305,0.1315,0.218,0.1871914893617021,0.12676923393058911,0.3785
2017-12-12 12:30:00,0.2795,0.5720000000000001,0.3015,0.19826595744680853,0.16516666309030703,0.2765
2017-12-12 13:00:00,0.154,0.1369999999999999,0.2005,0.1896702127659574,0.13781249965923903,0.274
2017-12-12 13:30:00,0.1495,0.2045,0.205,0.17840425531914894,0.13198214340640183,0.297
2017-12-12 14:00:00,0.1205,0.1765,0.253,0.16842553191489362,0.13509374904140464,0.3025
2017-12-12 14:30:00,0.1195,0.1285,0.188,0.1698191489361702,0.12278571592936287,0.2675
2017-12-12 15:00:00,0.185,0.071,0.254,0.20879787234042552,0.09972501832973298,0.546
2017-12-12 15:30:00,0.284,0.098,0.1835,0.19617021276595745,0.148526315524303,0.256
2017-12-12 16:00:00,0.2835,0.1905,0.3565,0.2363617021276596,0.19193749863235435,0.7255
2017-12-12 16:30:00,0.404,0.438,0.6555,0.2603617021276596,0.17454166747936117,1.2175
